,238404372821,137237435722
78,"{'name': 'Татьяна Неважно', 'icon_href': None, 'date': 1662994459.314, 'text': 'Обслуживание хорошее,бывает долго ждёшь,но персонал хороший.', 'stars': 4}","{'name': 'Сергей К.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/34189/cdvYjc3akPSCHy4QN2Og5Pak-1/islands-68', 'date': 1569318411.381, 'text': 'Специально заманивают путём обзована и предложения кредитной программы, берут персональные и телеметрические данные, а потом отказывают в выдаче кредита. Также неродивые сотрудники отдали или продали свои данные мошенникам, которые представляются сотрудниками безопасносности', 'stars': 1}"
79,"{'name': 'Серёга', 'icon_href': None, 'date': 1686495608.702, 'text': 'С пивом пойдёт.', 'stars': 5}","{'name': 'Бухгалтерия ИРИ РАН', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/43473/2stsIwYmKFh1nxqGRnoS4EXLks-1/islands-68', 'date': 1625024575.889, 'text': 'Ужасно долго! Работают 2 человека , просидела более 30 мин.\nОоочень не торопливо все!', 'stars': 1}"
80,"{'name': 'Римма Банщикова', 'icon_href': None, 'date': 1633785754.144, 'text': 'Хочу отметить работу оператора Нитолян В. К. Очень внимательная и грамотная. Спасибо большое.', 'stars': 5}","{'name': 'safr 1577', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/51381/hh1DnOnCGaPdqSbobcnPc5VGs-1/islands-68', 'date': 1588047187.777, 'text': 'В период пандемии согнали физические лица в один офис!!!! Чем думаете??? А тут три холёных мужиков не знают чем заняться в пуском офисе!!! Хамское отношение!!!', 'stars': 1}"
81,"{'name': 'Borisыч .', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/38135/RcDslhQGhliB2X1kFzNXNnzI-1/islands-68', 'date': 1634219434.039, 'text': 'Хороший банк,приятные сотрудники, всё объяснят,помогут,подскажут. Пока никаких проблем не возникало.', 'stars': 5}","{'name': 'Руслан Р.', 'icon_href': None, 'date': 1559740988.115, 'text': 'Приходила в отделение за выпиской по карте.Приветливый и отзывчивый коллектив.\nВсе заинтересованы помочь в решении вопроса.\nОчень хорошее отделение.\nВернусь ещё.', 'stars': 5}"
82,"{'name': 'Татьяна Костерина', 'icon_href': None, 'date': 1603796939.739, 'text': 'Ужасная организация. Очередь нескончаемая.а все из-за очень медленной работы персонала. Работники.как мертвые мухи.\nСижу уже 1.5 часа.чтобы просто забрать карту. Работают всего 3 человека и с каждым по 30 мин. Остальные слоняются из угла в угол. \nПри этом в период пандемии.только на одном сотруднике перчатки.а многоие работают со спущенными масками. \nПринимают клиентов и без масок тоже.\nПримите меры. \nПроведите с персоналом работу по быстрому обслуживанию.\nНикому не посоветую ВТБ в г.Солнечногорск.', 'stars': 1}","{'name': 'Beast', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/27274/7pD7ODwE24F5fIxt0VtNEIkBtE-1/islands-68', 'date': 1629276605.614, 'text': 'Банк вроде нормальный ,но мало места в зоне банкоматов', 'stars': 3}"
83,"{'name': 'Александр Г', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/68143/NW9iwgYblzPiSxQJsaaZUrdbcQ-1/islands-68', 'date': 1613349539.043, 'text': 'Несмотря на то, что я являюсь постоянным клиентом, к работе этого отделения банка, как и всего банка в целом много вопросов и претензий. Чего стоит только то, что находясь в банке решить вопрос по карте вам советуют звонить в техническую поддержку!!!', 'stars': 3}","{'name': 'R. G.', 'icon_href': None, 'date': 1639382148.287, 'text': 'Просто ужасное отделение. Вечные очереди!', 'stars': 2}"
84,"{'name': 'Evgenya', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/20706/enc-d5d39a5e22a9f15e6c52cd5655a3c72f8abbb569b5318b1fe0d892c74bc85b92/islands-68', 'date': 1604405766.311, 'text': 'Если вы думаете ""сейчас быстренько забегу""-вы ошибаетесь,это не про этот офис ВТБ.Постоянные очереди!Оформить карту-час.Поменять данные-час.Забрать карту-40 минут.Снять деньги в кассе-2 часа.Если у вас Привилегия-все равно ждите,но в отдельной зоне,а потом обслуживать вас будет сонная муха.Возможно,с запахом котлет.Серьезно?Даже Сбер с их количеством клиентов уже оперативнее обслуживает,без всяких привилегий!Научите сотрудников работать оперативно.Время людей-тоже деньги.Одна звезда только потому,что нельзя поставить ни одной.', 'stars': 1}","{'name': 'ABC', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/64336/q8dmLWIUVoMFymfus6UBdtfgq8-1/islands-68', 'date': 1566464317.046, 'text': 'Посетил данный офис 22.07.2019 в 14:39 мск.\n1.Электронная очередь не работает.\n2. Консультант отсутствует на рабочем месте.\n3. Получить услугу - Подписание заявление на подключение к системе Quik не представляется возможным.\n\nP.S. фото офиса с перечисленными выше проблемами имеются.', 'stars': 1}"
85,"{'name': 'Андрей Карих', 'icon_href': None, 'date': 1669889321.658, 'text': 'Банк хороший, иногда мобильное приложение сбоит.', 'stars': 5}","{'name': 'Лера', 'icon_href': None, 'date': 1646905379.508, 'text': 'Очень медленно всё происходит', 'stars': 1}"
86,"{'name': 'Николай Евгеньевич', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/56823/jJ7ANh9BXMEfT45QCwzOhDq6tSQ-1/islands-68', 'date': 1673624455.138, 'text': 'Хорошее и быстрое обслуживание', 'stars': 5}","{'name': 'Андрей Шибалов', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/25358/FO6Nangp5ivVJNtLdWl60jA2d08-1/islands-68', 'date': 1641462434.681, 'text': 'Пока доволен обслуживанием.', 'stars': 5}"
87,"{'name': 'Владимир Г.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/30061/enc-31d90cc04812fb36abb763f68dbfe40ed120ceb78bf83149d555131454b79257/islands-68', 'date': 1675584683.643, 'text': 'банк популярный, народу много', 'stars': 5}","{'name': 'Valentina', 'icon_href': None, 'date': 1654732733.765, 'text': 'Очень удобно!', 'stars': 5}"
88,"{'name': 'Наталья Ч.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/54535/Em2BBRWLjxr8mu3Rin4C9mB09ZU-1/islands-68', 'date': 1667305088.248, 'text': 'Ужасно долгое обслуживание, электронная очередь не работает.', 'stars': 1}","{'name': 'Алексей Леонидыч Н.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/58107/enc-fd308f7cb83115d8cdd3e6165bb0aeaaa83286105a7520e123051db41d70377c/islands-68', 'date': 1565447029.402, 'text': '4 звезды - за вежливость и грамотность операторов, всё объяснят и растолкуют, а вот минус 1 звезда - очередь и слишком маленькое помещение - 5-6 человек - уже толпа.', 'stars': 4}"
89,"{'name': 'Олег', 'icon_href': None, 'date': 1640627471.574, 'text': 'Всё очень профессионально и оперативно, доброжелательно', 'stars': 5}","{'name': 'Иван', 'icon_href': None, 'date': 1644347927.48, 'text': 'Очередь регулярно здесь', 'stars': 2}"
90,"{'name': 'Алёна', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/50071/c7e9nTjNaAmaQEkyV3fHTn5Xbwo-1/islands-68', 'date': 1634132145.156, 'text': 'Всё хорошо , но в банкоматах никогда нет денег. А как же инкассация работает ? Когда они приезжают ? Почему после их приезда через час ты уже ничего снять не сможешь?', 'stars': 3}","{'name': 'Чолпон Мусабекова', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/15430/72SQP8hl8BHg0bNhy8NvMn5WXPc-1/islands-68', 'date': 1640692277.135, 'text': 'Очень медленно обслуживает(((((', 'stars': 1}"
91,"{'name': 'Александр', 'icon_href': None, 'date': 1627183760.402, 'text': 'Всё хорошо, и люди хорошие работают, но почему же так всё долго? Иногда заходишь по какой-нибудь пустяковой проблеме и зависаешь в очереди на час с лишним.', 'stars': 1}","{'name': 'Александр Тигр', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/51381/bcr01ErdTxdgb1ZBwKKAtk4sgI-1/islands-68', 'date': 1585628505.887, 'text': 'Это отделение, как и другие отделения этого банка стараюсь по возможности не использовать. Удивляет в служащих ВТБ негативный настрой к клиентам, недоброжелательность, включая нежелание отвечать на вопросы потенциальных клиентов.', 'stars': 2}"
92,"{'name': 'Елена Кальпина', 'icon_href': None, 'date': 1640228819.328, 'text': 'Очень долго обслуживают. Мало сотрудников на обслуживание клиентов.всегда большая очередь', 'stars': 4}","{'name': 'Юрий. Бабкин', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/58107/5vo7IIbbx3paoKBjzeUxHKkPcHg-1/islands-68', 'date': 1656855114.812, 'text': 'Без задержан)))', 'stars': 4}"
93,"{'name': 'Сергей В.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/27503/MmxfVm8xKrZ0umGMvocuFiDBCvk-1/islands-68', 'date': 1600750264.957, 'text': 'Уже готовую дебетовую карту получал 40 минут - ОЧЕНЬ ДОЛГО!!! Сказали эта операция зависит от ряда факторов, в т.ч. ее сложности 🤔 - какие!? Правда после 25 минуты ожидания, ""озадачил"" специалиста еще вопросом закрытия старого счета и привязанной к нему карты.', 'stars': 2}","{'name': 'ИОАН', 'icon_href': None, 'date': 1565972133.818, 'text': 'Клиентов поток большой,операционистов,специалистов мало.больше и не поместится,помещение маленькое.Это отделение обречено на очереди(сегодня простоял в очереди 45 мин)по лицам окружающих показалось что это еще быстро.', 'stars': 1}"
94,"{'name': 'Роман Кольцаузе', 'icon_href': None, 'date': 1677568105.731, 'text': 'Сотрудники не компетентны.', 'stars': 3}","{'name': 'Анонимный отзыв', 'icon_href': None, 'date': 1565249290.878, 'text': 'Отвратительное место!\nЯ -клиент с 2005г и мне, в последнее время, все время там хамят.\nЯ вчера принесла деньги положить на депозитный вклад, так меня там так ""отбрили"", что я ничего не открыла. \nКлиент им явно не нужны!', 'stars': 1}"
95,"{'name': 'Chugainova.87', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/42215/enc-a5516ac2d3d06ea7329b3c7d321ddbfbcd90224d44f8ddd3dde17f7db7586f64/islands-68', 'date': 1677411807.295, 'text': 'Банкоматы работают через раз ((', 'stars': 3}","{'name': 'Иванов Н.', 'icon_href': None, 'date': 1539927732.419, 'text': 'очень плохо, в зале 4 рабочих места, но в наличии 2 операциониста, в очереди простоял час;\nкроме этого - простоял впустую, потому что по телефону горячей линии банка мне сообщили недостоверную информацию о порядке открытия дополнительной карты на третье лицо\nк операционистам претензий нет, просто банк ВТБ не готов работать с толпами физлиц, напоминает сбер образца 15 летней давности', 'stars': 1}"
96,"{'name': 'Любовь Прекрасна', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/20706/enc-2eb2fde322b68824aed0506e86b7575773df9f411778ee43852ac6a565b46201/islands-68', 'date': 1622984129.619, 'text': 'Чтобы привязать к карте новый номер телефона нужно обязательно прийти в отделение, отстоять по талончику очередь вместе с оформляющими кредит. Почему в других банках это решается гораздо оперативней?!', 'stars': 1}","{'name': 'ЛН', 'icon_href': None, 'date': 1554552463.54, 'text': 'Заходила раз 5 и все 5 раз хамское и непрфессиональное обслуживание , про очередь на час ..это в норме, один раз операционистка даже выписку с чужой карты выдала...ну я в шоке))теперь хожу пешком в отделение на Профсоюзной!!!', 'stars': 1}"
97,"{'name': 'Надежда Васильева', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/24700/enc-cf211fb92144f142ddc23e2e7ee2aa08d4244a9ff2dd625fc99e2cbf3aa36589/islands-68', 'date': 1598520467.558, 'text': 'Предпочитаю,т.к. по пути удобно заезжать.Как- то заехала по какому- то вопросу...ее помню,попутно девушка- сотрудник очень компактно и понятно объяснила про дебетовую карту,нюансы,помогла завести онлайн кабинет.Благодаря ей приобрела и пользуюсь с удовольствием.Со снятием денег в банкомате тоже какая то заковыка была,обратилась к сотруднице- помогла быстро и эффективно.', 'stars': 5}","{'name': 'Валерий М.', 'icon_href': None, 'date': 1545795752.741, 'text': 'Отличное отделение. Карту выдали сразу, в отличие от того, которое в центре. Всё хорошо, оперативно, вежливо.', 'stars': 5}"
98,"{'name': 'ilya kraves', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/23134/tQSpDdwnRZLuS3zbwEf1Chif2Dw-1568669470/islands-68', 'date': 1647075517.753, 'text': 'Вообще и в целом ВТБ это полное днище, и даже они умудряются на дне выкопать яму, худшее с чем вы родите с толкнуться в своё жизни так это с втб, ну это отделение, очереди нереальные 2.5 часа отстоять что бы получить карту, втб дно России!!!', 'stars': 1}","{'name': 'In K.', 'icon_href': None, 'date': 1533794453.134, 'text': 'Отвратительный банк. Зарегистрировала там рабочую карту только потому что филиал банка рядом с работой. Понадобилось сменить данные и карту, очень много времени потратила в очереди по талончику, когда карту перевыпустили, обнаружила, что со старыми данными, специалист же даже не проверила. Опять подала на перевыпуск. Пришла на получение, опять время ожидания более 30 мин.', 'stars': 1}"
99,"{'name': 'Ирина А', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/40841/P7S9r7ZaVkHgpvSpU8WCRV9p3M-1/islands-68', 'date': 1662089445.985, 'text': 'Самый долгий... Банк.. Обслуживание не очень', 'stars': 1}","{'name': 'Brother_op Top', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/33202/enc-3efa7e163d87af1a9477c11192e4f7a8eeaec94355e154894c3e30bb2094767e/islands-68', 'date': 1605622317.618, 'text': 'Очень тесное помещение, но людей всегда много.', 'stars': 4}"
100,"{'name': 'Мария Л.', 'icon_href': None, 'date': 1578768965.845, 'text': 'В целом офис неплохой! Всегда ответят на все вопросы, помогут! Но оценку снижаю за то, что долго приходится сидеть в очереди (20-30мин). Может я прихожу всегда не в то время?! Но я была и перед праздниками, и после них, и утром, и в обед, и вечером... я всегда сидела и ждала. \nК сожалению, мне не смогли в этом офисе предоставить бумажку, о том что у меня квартира без обременения - отправили в Москву.', 'stars': 4}","{'name': 'MB', 'icon_href': None, 'date': 1564568843.269, 'text': 'Хожу регулярно, как-то раз попал в обед - потерял время, сделали б лучше обеденный перерыв, чем изображать такую безобеденность.', 'stars': 4}"
101,"{'name': 'c б', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/50071/pv3kAg97KyvxCeiv4nEluhfuxs-1/islands-68', 'date': 1584768001.288, 'text': 'Нормальный банк время ожидания не более 10 минут,есть два банкомата принимающие евро,рубли и доллары,сотрудники всегда помогут и расскажут,в кассе девушки общительные,ставлю 3 звезды не сотрудникам,а именно банку из не работащей бесконтакной системы доступа к счётам в банкомате через эплл пей!она не работает!!!!!!!!!!!а в сбербанке работает!', 'stars': 3}","{'name': 'Gregory', 'icon_href': None, 'date': 1628146583.877, 'text': 'Все очень медленно, половина клиентов по билетам вызывают, другую - вне очереди', 'stars': 2}"
102,"{'name': 'Марина Сергеева', 'icon_href': None, 'date': 1624435597.632, 'text': 'Отвратительнле отделение . Некомпитентные специалисты. Всь их функционал , выдавать карты . По остальным вопросам, знаний 0. Хамят , грубый тон . На баранова 1 намного лучше отделение , хотя почему то, тут сказали что онт якобы закрылись, ехала в этот же день мимо, решила зайти проверить , оказывается , что никто не закрывался вовсе . В общем, я сюда больше обращаться не буду .', 'stars': 1}","{'name': 'Жанна Панфилова', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/61207/pbwn0rckPCkC4uZrYl0L35wDz8-1/islands-68', 'date': 1625031481.661, 'text': 'Все обычно как и во всех банках.', 'stars': 4}"
103,"{'name': 'Екатерина', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/44850/Uhu5cRYj7IKmgOy8xc3cRTmvNTY-1/islands-68', 'date': 1607510202.21, 'text': 'Второй раз обращаюсь для смены реквизитов из-за смены фамилии, первый раз прождала час, но этим не закончилось, из-за некомпетентности сотрудников, я вынуждена обращаться повторно и снова сроки ожидания запредельные, более 50 минут', 'stars': 1}","{'name': 'Татьяна Доктор', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/60687/D1CshCVrceOPQ954szhju9jCmE-1/islands-68', 'date': 1577956439.848, 'text': 'Отделение маленькое, народу мало, с парковкой проблема, её просто нет, в целом нормально.', 'stars': 5}"
104,"{'name': 'White RAT', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/63032/enc-e25d4dbe51bebbd50b81fa95b85faa57d5bf0b97bf93f9d6076d512e1f694f54/islands-68', 'date': 1584191936.637, 'text': 'С данным банком связан давно, еще со службы в рядах вооруженных сил. Сейчас выбрал его как альтернативу сбербанку, который уже порядком поднадоел. Не удобно только одно - когда не придешь - постоянно сидишь в очереди. Операционисты работают как черепашки. А может просто клиентов у банка много. Очередь организована по талонам, которые выдают на ресепшене при входе. И самое главное, у них есть банкоматы, которые открыты даже поздно вечером, так что проблем со снять/положить на карту нет. К банкоматам, кстати, практически очереди нет.', 'stars': 4}","{'name': 'Наташа', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/51169/enc-827e3d16314433dd47ffb5616a11f427ded2bfbe166b63ecda7d7f7dfdb5d8c5/islands-68', 'date': 1593071789.744, 'text': 'Часто захожу, минусов не заметила, все нравится.', 'stars': 5}"
105,"{'name': 'Бубнов Аркадий', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/32838/enc-f3442f3856fd7c6f3b182b4ae1b8749c3b5ed8516f65bea041d63c5d38f4bef8/islands-68', 'date': 1625980943.451, 'text': 'Нормальный офис, обычное обслуживание. Косяк - банкоматы на входе без бесконтактной функции! Почему?? Вот в чем вопрос', 'stars': 4}","{'name': 'Ирина М', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/35885/enc-0b48f103b86006fc45af2beb789b00d0f24874f4dc922b4eb50b455107676f1a/islands-68', 'date': 1569060617.208, 'text': 'Не очень профессиональные сотрудники, не работает в воскресенье (нельзя воспользоваться банкомат ом)', 'stars': 3}"
106,"{'name': 'Юра Лабудин', 'icon_href': None, 'date': 1639999769.507, 'text': 'Удобный подъезд на авто и хорошее обслуживание.', 'stars': 5}","{'name': 'EYu', 'icon_href': None, 'date': 1518241091.341, 'text': '10 февраля хотела забрать карту, но отделение не работало. Никаких объявлений не было. Когда отделение будет работать и я смогу забрать свою карту?\nАпдейт :\nПозвонила на горячую линию - сообщили, что сегодня (в субботу) банк работает, но дозвониться в отделение не смогли.. Поэтому он должен будет работать с понедельника по пятницу..', 'stars': 1}"
107,"{'name': 'Геннадий Паршутин', 'icon_href': None, 'date': 1672410470.472, 'text': 'Супер молодцы.', 'stars': 5}","{'name': 'Мария И.', 'icon_href': None, 'date': 1582899050.87, 'text': 'Отличное отделение! Адекватные и компетентные сотрудники, за что им огромное спасибо!!!', 'stars': 5}"
108,"{'name': 'Елена', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/43978/iIOQ8FvbrfQlpExgK00vzXJzc-1/islands-68', 'date': 1622450048.49, 'text': 'Время ожидания более 30 минут, сотрудники слоняются по банку, мило беседуют друг с другом. Видят что люди ждут и им все равно', 'stars': 1}","{'name': 'Дмитрий К.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/30955/AtFICmtOQj5Q409wwjGtFcEEmc0-1/islands-68', 'date': 1638335584.001, 'text': 'Хороший банк', 'stars': 5}"
109,"{'name': '0475 деревенский', 'icon_href': None, 'date': 1624489970.351, 'text': 'очень долго обслуживают, в таком большом микрорайоне как Рекиинцо нет ни одного банкомата', 'stars': 3}","{'name': 'Светлана', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/30955/kYiiBCkO2Eik3X5LrwezsZUZNPk-1/islands-68', 'date': 1599551813.36, 'text': 'Как и в любом офисе банка ВТБ приходится долго сидеть в очереди', 'stars': 4}"
110,"{'name': 'Александр К.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/15298/enc-9b3d60a83709f6bfc245e4618cf9bad3b63ccc489e8a6ba55257f36f231a37b5/islands-68', 'date': 1642861186.73, 'text': 'Быстро выдали карту, очередей не было. Был с открытия первый.', 'stars': 5}","{'name': 'Игорь Гвоздев', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/30955/OsRJdv6N4mmLZEvCqO3x2Hks44-1/islands-68', 'date': 1569648264.3, 'text': 'Обычное отделение: половина рабочих мест пустует. Времня ожидания обслуживания около 30 минут.', 'stars': 4}"
111,"{'name': 'Таша', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/38135/vVKXKDjjqLq9ycqspJhrctRlXnc-1/islands-68', 'date': 1569659931.12, 'text': 'Попала к консультанту, ну просто, меня возмутило такое отношения к клиентам, меня не хотела выслушать, постоянно перебивала. Не разобралась в проблеме, хамила, и всем своим видом пыталась меня побыстрее проводить из филиала. Кошмар. Я с этой же проблемой позвонила на горячую линию и мне тут же все объяснили. До сих пор неприятные воспоминания об этой женщине, что не хочется больше туда заходить.', 'stars': 2}","{'name': 'Ольга Рыкова', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/51169/cW6VXY32XF5CXPPb2W2smwOWY-1/islands-68', 'date': 1622990346.338, 'text': 'Хорошие специалисты !', 'stars': 4}"
112,"{'name': 'Татьяна', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/49368/OYBnnG4PcMsf2TWp46rkfg5GOA-1/islands-68', 'date': 1644755476.429, 'text': 'Обслужили быстро и вежливо.', 'stars': 5}","{'name': '1рождемтао 1.', 'icon_href': None, 'date': 1583256568.419, 'text': 'Именно к этому отделению претензиц нет.но работники меняются каа перчатки', 'stars': 5}"
113,"{'name': 'ольга васильева', 'icon_href': None, 'date': 1570014639.059, 'text': 'Сидеть в очереди-привычное дело для банка втб в Солнечногорске!Сотрудники банка пытаются работать.,но ждать каждый раз приходится по 25-30 минут.И сидя,сомневаешься в компетентности работников банка.Че то все рассматривают на своих мониторах.Возникает желание спрсить то ли буквы знакомые там ищут,то ли вокруг себя ореол создают', 'stars': 1}","{'name': 'Мар Б', 'icon_href': None, 'date': 1595919756.843, 'text': 'Самое убогое отделение , вечные очереди !!! Не советую ...', 'stars': 1}"
114,"{'name': 'Олеся Б. фотограф', 'icon_href': None, 'date': 1607193501.229, 'text': 'Удобно, чисто, просторно, компетентные менеджеры.', 'stars': 5}","{'name': 'Асрет Х.', 'icon_href': None, 'date': 1543156237.114, 'text': 'маленький очень по юридическим лицам Наталья там есть грубая очень с рынка походу она. у нас час времени еще до закрытия она уже не хотела нас принимать', 'stars': 1}"
115,"{'name': 'Иван Савватеев', 'icon_href': None, 'date': 1564265448.262, 'text': 'Часто довольно большие очереди, но, по крайней мере, всегда можно ожидать сидя. К обслуживанию как таковому у меня претензий не возникало (в отличие от политики банка в некоторых областях, но к отделению это, понятно, не относится).', 'stars': 4}","{'name': 'Дмитрий К', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/49368/enc-3e67a190737a179bf647738c8e75a0ee4e882d1d33adf34ae448d0e27ed534ce/islands-68', 'date': 1574798696.213, 'text': 'Оформлял здесь банковскую карту, в целом всё было достаточно быстро и грамотно.', 'stars': 4}"
116,"{'name': 'Александр Б.', 'icon_href': None, 'date': 1640338377.864, 'text': 'Не дозвониться,и всё у них-по техническим причинам', 'stars': 1}","{'name': 'Igor F.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/38135/enc-1b32d3f3af4b62e0e235262d09194d9532068a91913f8972b1a9a293f10cc88a/islands-68', 'date': 1568434257.682, 'text': 'Быстро и качественно, помогут в любых вопросах.', 'stars': 5}"
117,"{'name': 'Екатерина Михеева', 'icon_href': None, 'date': 1634052913.409, 'text': 'Они почти монопилисты в нашем городе, им можно все...', 'stars': 3}","{'name': 'Антон Алькович', 'icon_href': None, 'date': 1559836671.377, 'text': 'Офис стал лучше , меньше очередей , персонал знает своё дело . Спасибо .', 'stars': 5}"
118,"{'name': 'Big A', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/51169/EnMfe3XXwvQ2p2g9g3jF0gcLQ-1/islands-68', 'date': 1601638930.79, 'text': 'Обслуживание нормальное. Администратор нервный: нервы надо лечить. Место для меня удобное. Почти не попадаю на очереди в банкомат.', 'stars': 4}","{'name': 'евгений ш.', 'icon_href': None, 'date': 1593067455.811, 'text': 'Все хорошо. Мне все понравилось', 'stars': 5}"
119,"{'name': 'Вера Ефишова', 'icon_href': None, 'date': 1668379607.809, 'text': 'Самое лучшее', 'stars': 5}","{'name': 'Pavel F', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/68143/enc-ab093ae4589ebe6186240b899f21b07e57535f8fe9c87a5ad8bc84be57018c55/islands-68', 'date': 1571454493.844, 'text': 'Обычное отделение банка, все что нужно есть, касса, банкомат, оперзал', 'stars': 4}"
120,"{'name': 'Макс И.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/61207/z7Bt7fNdlv1eHNm4CBBxBiCJhxU-1/islands-68', 'date': 1641495336.832, 'text': 'Приведения обслуживает быстро', 'stars': 5}","{'name': 'Евгений Ващук', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/43473/wKsAtZN3Vk3SGFSp38h5uPLcfk-1569584821/islands-68', 'date': 1576225525.336, 'text': 'Нормально для втб) главное рядом с метро.', 'stars': 5}"
121,"{'name': 'Степан Лесниченко', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/26311/mi7h0cUsdED0ht9ikb4Crm601Ag-1/islands-68', 'date': 1627745283.723, 'text': 'Банк хороший, доброжелательные сотрудники.', 'stars': 5}","{'name': 'Владислав А.', 'icon_href': None, 'date': 1545470341.859, 'text': 'Отвратительное отделение! Огромные очереди, хамский персонал. Ничем не могут помочь! Никогда не обращусь в этот банк', 'stars': 1}"
122,"{'name': 'Denis Vilems', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/43473/oiV3ZQwvYXJDM6AI0BeRdmEZ9us-1/islands-68', 'date': 1599132113.286, 'text': 'Хороший, отзывчивый персонал. Банк ВТБ имеет свойкодекс сотрудникам следит за этим...', 'stars': 5}","{'name': 'Петров Михаил', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/59871/N01KAe1HJzSzM7VceIJZfVnfV0E-1/islands-68', 'date': 1574089775.105, 'text': 'Тоже рядом с моим домом! И это удобно😊', 'stars': 5}"
123,"{'name': 'Gianluigi K', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/62162/qI8r8NGGJLsT3EM9CSdkRUuY-1/islands-68', 'date': 1622006753.834, 'text': 'Удобно. Единственный банк в котором смог внести доллары в банкомат.', 'stars': 5}","{'name': 'Анонимный отзыв', 'icon_href': None, 'date': 1654172500.313, 'text': 'Нет парковки', 'stars': 4}"
124,"{'name': 'Максим Гусейнов', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/44850/gEfZk6AMmVt7mQwYTu8YF1ckVwE-1/islands-68', 'date': 1635757829.348, 'text': 'Ужасно долгое ожидание, но персонал приветливый', 'stars': 2}","{'name': 'Валентин Валерьевич Ф.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/20706/enc-306731069e2758876818864f4b81899dba08c98141b568115898ec6baa71854f/islands-68', 'date': 1585912356.137, 'text': 'Нормально \nТолько в очереди долго сидеть приходится', 'stars': 4}"
125,"{'name': 'Михаил П.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/63032/PaHG1aH6jlYCrH22Tmsd0SLS4vs-1/islands-68', 'date': 1599364301.278, 'text': 'Банк как банк - все быстро, четко и практически без очередей.', 'stars': 5}","{'name': 'Дмитрий', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/20706/enc-b055fd7fd0aa9fdc9f162b010a6cb92498eee9008467e0d4eb455d6405be2647/islands-68', 'date': 1581178128.774, 'text': 'Сидят два менеджера-дегенерата, совершенно бестолковые. \nЯ для себя точно решил, что с ВТБ точно не буду связываться.', 'stars': 1}"
